battle_id,league_id,team_a_id,team_b_id,start_time,winrate_diff,gold_diff,tower_diff,big_dragon_diff,tyrant_diff,kda_diff_30d,kda_diff_all,winrate_diff_all,games_diff,top_kda_diff,top_mvp_diff,jungle_kda_diff,jungle_mvp_diff,mid_kda_diff,mid_mvp_diff,adc_kda_diff,adc_mvp_diff,support_kda_diff,support_mvp_diff,label
870334992_28_1761821332,20250003,10001,10005,2025-10-30 18:00:00,0.06275303643724695,-3769.884615384617,-0.2732793522267203,-0.08502024291497978,0.020242914979756943,1.3491850202429152,0.5965993226600981,0.07235221674876846,-4,0.3990430622009562,0.7846889952153111,0.38562753036437236,0.02125506072874561,0.49939271255060724,0.18927125506072606,0.7299595141700399,1.022267206477733,0.947368421052631,1.371052631578947,1
870334992_29_1761823935,20250003,10001,10005,2025-10-30 18:00:00,0.06275303643724695,-3769.884615384617,-0.2732793522267203,-0.08502024291497978,0.020242914979756943,1.3491850202429152,0.5965993226600981,0.07235221674876846,-4,0.3990430622009562,0.7846889952153111,0.38562753036437236,0.02125506072874561,0.49939271255060724,0.18927125506072606,0.7299595141700399,1.022267206477733,0.947368421052631,1.371052631578947,0
870334992_30_1761827089,20250003,10001,10005,2025-10-30 18:00:00,0.06275303643724695,-3769.884615384617,-0.2732793522267203,-0.08502024291497978,0.020242914979756943,1.3491850202429152,0.5965993226600981,0.07235221674876846,-4,0.3990430622009562,0.7846889952153111,0.38562753036437236,0.02125506072874561,0.49939271255060724,0.18927125506072606,0.7299595141700399,1.022267206477733,0.947368421052631,1.371052631578947,1
870334992_31_1761829283,20250003,10001,10005,2025-10-30 18:00:00,0.06275303643724695,-3769.884615384617,-0.2732793522267203,-0.08502024291497978,0.020242914979756943,1.3491850202429152,0.5965993226600981,0.07235221674876846,-4,0.3990430622009562,0.7846889952153111,0.38562753036437236,0.02125506072874561,0.49939271255060724,0.18927125506072606,0.7299595141700399,1.022267206477733,0.947368421052631,1.371052631578947,1
870334992_34_1761905202,20250003,10003,10027,2025-10-31 18:00:00,-0.11298076923076927,-1804.055288461539,-0.35576923076923084,-0.09855769230769229,0.2548076923076923,2.2088557692307678,2.142096127946126,-0.1102693602693603,24,1.0718750000000004,-0.23892045454545485,0.24543269230769216,-0.1843749999999984,0.8451923076923071,-0.4653846153846173,0.4525568181818178,0.06448863636363544,-0.884615384615385,-0.7492307692307687,0
870334992_35_1761908014,20250003,10003,10027,2025-10-31 18:00:00,-0.11298076923076927,-1804.055288461539,-0.35576923076923084,-0.09855769230769229,0.2548076923076923,2.2088557692307678,2.142096127946126,-0.1102693602693603,24,1.0718750000000004,-0.23892045454545485,0.24543269230769216,-0.1843749999999984,0.8451923076923071,-0.4653846153846173,0.4525568181818178,0.06448863636363544,-0.884615384615385,-0.7492307692307687,0
870334992_36_1761910004,20250003,10003,10027,2025-10-31 18:00:00,-0.11298076923076927,-1804.055288461539,-0.35576923076923084,-0.09855769230769229,0.2548076923076923,2.2088557692307678,2.142096127946126,-0.1102693602693603,24,1.0718750000000004,-0.23892045454545485,0.24543269230769216,-0.1843749999999984,0.8451923076923071,-0.4653846153846173,0.4525568181818178,0.06448863636363544,-0.884615384615385,-0.7492307692307687,1
870334992_37_1761912018,20250003,10003,10027,2025-10-31 18:00:00,-0.11298076923076927,-1804.055288461539,-0.35576923076923084,-0.09855769230769229,0.2548076923076923,2.2088557692307678,2.142096127946126,-0.1102693602693603,24,1.0718750000000004,-0.23892045454545485,0.24543269230769216,-0.1843749999999984,0.8451923076923071,-0.4653846153846173,0.4525568181818178,0.06448863636363544,-0.884615384615385,-0.7492307692307687,0
870334992_38_1761914163,20250003,10003,10027,2025-10-31 18:00:00,-0.11298076923076927,-1804.055288461539,-0.35576923076923084,-0.09855769230769229,0.2548076923076923,2.2088557692307678,2.142096127946126,-0.1102693602693603,24,1.0718750000000004,-0.23892045454545485,0.24543269230769216,-0.1843749999999984,0.8451923076923071,-0.4653846153846173,0.4525568181818178,0.06448863636363544,-0.884615384615385,-0.7492307692307687,0
870334992_41_1761991444,20250003,10016,10001,2025-11-01 18:00:00,-0.05541770057899087,1278.5070306038033,0.11745244003308475,0.19437551695616218,-0.3027295285359799,-1.3482728701406117,0.3578330532212899,-0.052215758098110965,2,-0.03557692307692406,0.053205128205126684,-0.4474772539288656,0.026468155500412927,-0.894285714285715,-0.3319815668202759,-1.5894127377998357,-0.8066170388751033,-0.5901190476190479,-0.577857142857142,0
