battle_id,league_id,start_time,label,v1_team_wr_diff,v1_team_kda_diff,v1_team_gold_diff,v1_team_tower_diff,v1_team_dragon_diff,v1_team_baron_diff,v1_team_games_diff,v1_top_kda_diff,v1_top_mvp_diff,v1_top_part_diff,v1_jgl_kda_diff,v1_jgl_mvp_diff,v1_jgl_part_diff,v1_mid_kda_diff,v1_mid_mvp_diff,v1_mid_part_diff,v1_adc_kda_diff,v1_adc_mvp_diff,v1_adc_part_diff,v1_sup_kda_diff,v1_sup_mvp_diff,v1_sup_part_diff,v2_hero_wr_avg_a,v2_hero_wr_avg_b,v2_hero_wr_diff,v2_ph_wr_avg_a,v2_ph_wr_avg_b,v2_ph_wr_diff,v2_synergy_mean_a,v2_synergy_mean_b,v2_synergy_diff,v2_synergy_min_a,v2_counter_mean,v2_counter_max,v2_counter_min,v2_core_wr_a,v2_core_wr_b,v2_core_wr_diff
1038107152_22_1752409193,20250002,2025-07-13 20:00:00,1,-0.1306165099268547,-2.700814524555904,1774.2330198537093,0.608150470219436,-0.417972831765935,0.48275862068965514,4,0.038349007314525174,-0.1168234064785798,7.874034900731452,-1.0727272727272732,-0.5485893416927912,1.2784655172413721,0.2676071055381408,-0.8178683385579939,1.3687615464994707,3.8896551724137938,2.613793103448275,60.01936551724139,-1.2245791245791242,-0.9794612794612796,-1.5698249158248956,0.5697537983252269,0.5477225213810579,0.022031276944168954,0.4966666666666667,0.86,-0.3633333333333333,0.5867091836734695,0.41722222222222227,0.1694869614512472,0.375,0.7668888888888888,1.0,0.25,0.5816326530612245,0.5686868686868687,0.012945784374355784
1038107152_23_1752411366,20250002,2025-07-13 20:00:00,0,-0.1306165099268547,-2.700814524555904,1774.2330198537093,0.608150470219436,-0.417972831765935,0.48275862068965514,4,0.038349007314525174,-0.1168234064785798,7.874034900731452,-1.0727272727272732,-0.5485893416927912,1.2784655172413721,0.2676071055381408,-0.8178683385579939,1.3687615464994707,3.8896551724137938,2.613793103448275,60.01936551724139,-1.2245791245791242,-0.9794612794612796,-1.5698249158248956,0.475958592760595,0.4978110981192348,-0.021852505358639807,0.4133333333333334,0.7333333333333333,-0.3199999999999999,0.38809523809523805,0.5832376283846872,-0.19514239028944913,0.0,0.3746666666666667,1.0,0.0,0.4796238244514106,0.5319829424307037,-0.052359117979293046
48251408_5_1752570258,20250002,2025-07-15 17:00:00,0,-0.1515151515151515,-1.972405555555556,-2872.00252525253,-0.4722222222222223,-0.4242424242424243,-0.18939393939393945,-3,-2.2770833333333336,-1.369791666666667,-23.023850000000003,-0.7398148148148138,-0.367592592592592,-4.540989814814807,-1.0277777777777777,0.5055555555555538,26.257408333333345,-0.4878787878787878,0.023232323232323715,8.484664141414129,-0.9277614858260019,-0.1515151515151505,0.033539687194519274,0.4161779448621553,0.5730374320925877,-0.15685948723043242,0.3333333333333333,0.5266666666666666,-0.1933333333333333,0.6833333333333333,0.40711961052363527,0.2762137228096981,0.5,0.5524761904761905,1.0,0.0,0.2857142857142857,0.5571428571428572,-0.27142857142857146
48251408_6_1752572198,20250002,2025-07-15 17:00:00,1,-0.1515151515151515,-1.972405555555556,-2872.00252525253,-0.4722222222222223,-0.4242424242424243,-0.18939393939393945,-3,-2.2770833333333336,-1.369791666666667,-23.023850000000003,-0.7398148148148138,-0.367592592592592,-4.540989814814807,-1.0277777777777777,0.5055555555555538,26.257408333333345,-0.4878787878787878,0.023232323232323715,8.484664141414129,-0.9277614858260019,-0.1515151515151505,0.033539687194519274,0.5078189496244125,0.48602913175932977,0.021789817865082772,0.45,0.58,-0.12999999999999995,0.36615384615384616,0.2887666761619902,0.07738716999185596,0.0,0.47455555555555556,1.0,0.0,0.5158227848101266,0.4975247524752475,0.018298032334879033
48251408_7_1752573983,20250002,2025-07-15 17:00:00,0,-0.1515151515151515,-1.972405555555556,-2872.00252525253,-0.4722222222222223,-0.4242424242424243,-0.18939393939393945,-3,-2.2770833333333336,-1.369791666666667,-23.023850000000003,-0.7398148148148138,-0.367592592592592,-4.540989814814807,-1.0277777777777777,0.5055555555555538,26.257408333333345,-0.4878787878787878,0.023232323232323715,8.484664141414129,-0.9277614858260019,-0.1515151515151505,0.033539687194519274,0.47466081150717293,0.5606981504587523,-0.08603733895157933,0.4333333333333333,0.36714285714285716,0.06619047619047613,0.48598901098901093,0.5839285714285715,-0.09793956043956054,0.0,0.4357142857142857,1.0,0.0,0.4410731395720217,0.536401098901099,-0.09532795932907728
48251408_8_1752575711,20250002,2025-07-15 17:00:00,0,-0.1515151515151515,-1.972405555555556,-2872.00252525253,-0.4722222222222223,-0.4242424242424243,-0.18939393939393945,-3,-2.2770833333333336,-1.369791666666667,-23.023850000000003,-0.7398148148148138,-0.367592592592592,-4.540989814814807,-1.0277777777777777,0.5055555555555538,26.257408333333345,-0.4878787878787878,0.023232323232323715,8.484664141414129,-0.9277614858260019,-0.1515151515151505,0.033539687194519274,0.47383214293969445,0.4965916060176623,-0.022759463077967834,0.7,0.6,0.09999999999999998,0.325,0.6328571428571429,-0.3078571428571429,0.0,0.4333333333333333,1.0,0.0,0.4595959595959596,0.45937117190690074,0.0002247876890588696
48251408_9_1752580868,20250002,2025-07-15 20:00:00,0,-0.1108870967741935,-4.417317237903225,-5432.918346774197,-1.619959677419355,-0.3306451612903225,-0.14616935483870963,1,-1.4084677419354845,-1.3052419354838705,-5.907629334677409,-1.7989919354838704,-0.5964717741935486,-16.08863649193549,-1.3794354838709677,-0.5723790322580653,-2.2918083669354843,-0.02449596774193541,-0.08780241935483968,-1.9354459677419271,-2.12258064516129,-1.3616935483870982,-5.785418649193517,0.4607289094157661,0.5812973264961262,-0.12056841708036009,0.5599999999999999,0.7433333333333334,-0.18333333333333346,0.3753119429590018,0.38279967159277506,-0.007487728633773283,0.0,0.5025555555555555,1.0,0.0,0.4396881435716387,0.5522273425499232,-0.11253919897828452
48251408_10_1752582668,20250002,2025-07-15 20:00:00,0,-0.1108870967741935,-4.417317237903225,-5432.918346774197,-1.619959677419355,-0.3306451612903225,-0.14616935483870963,1,-1.4084677419354845,-1.3052419354838705,-5.907629334677409,-1.7989919354838704,-0.5964717741935486,-16.08863649193549,-1.3794354838709677,-0.5723790322580653,-2.2918083669354843,-0.02449596774193541,-0.08780241935483968,-1.9354459677419271,-2.12258064516129,-1.3616935483870982,-5.785418649193517,0.5166228036624976,0.5150310750912052,0.0015917285712924167,0.6133333333333333,0.65,-0.036666666666666736,0.5544444444444444,0.5036363636363637,0.05080808080808075,0.25,0.5397777777777777,1.0,0.0,0.5335097001763669,0.49271844660194175,0.040791253574425146
48251408_11_1752584426,20250002,2025-07-15 20:00:00,0,-0.1108870967741935,-4.417317237903225,-5432.918346774197,-1.619959677419355,-0.3306451612903225,-0.14616935483870963,1,-1.4084677419354845,-1.3052419354838705,-5.907629334677409,-1.7989919354838704,-0.5964717741935486,-16.08863649193549,-1.3794354838709677,-0.5723790322580653,-2.2918083669354843,-0.02449596774193541,-0.08780241935483968,-1.9354459677419271,-2.12258064516129,-1.3616935483870982,-5.785418649193517,0.5754911754911756,0.5517687455339576,0.02372242995721796,0.4666666666666666,0.6599999999999999,-0.1933333333333333,0.5729738562091503,0.46128654970760224,0.11168730650154807,0.5,0.542121212121212,1.0,0.3333333333333333,0.6610644257703081,0.5523066926575698,0.10875773311273829
48251408_16_1752662329,20250002,2025-07-16 17:00:00,0,0.05882352941176472,0.3532058823529418,-518.2941176470631,0.11764705882352944,-0.20588235294117663,-0.08823529411764708,0,-0.8705882352941177,-0.20000000000000018,-0.34547647058823827,-0.14060721062618686,0.5000948766603424,9.347994876660366,-0.823529411764707,-0.23235294117647065,3.6708088235293985,-0.6420814479638022,0.193212669683259,0.038325113122169796,-1.1250474383301707,-0.7011385199240987,-2.7684042694496895,0.5195877934362664,0.5781123699410887,-0.058524576504822345,0.25,0.6011904761904762,-0.35119047619047616,0.5338888888888889,0.5797211419352981,-0.045832253046409255,0.3333333333333333,0.5162283272283272,1.0,0.0,0.5141865686874872,0.5542354344800159,-0.04004886579252864
48251408_17_1752664618,20250002,2025-07-16 17:00:00,0,0.05882352941176472,0.3532058823529418,-518.2941176470631,0.11764705882352944,-0.20588235294117663,-0.08823529411764708,0,-0.8705882352941177,-0.20000000000000018,-0.34547647058823827,-0.14060721062618686,0.5000948766603424,9.347994876660366,-0.823529411764707,-0.23235294117647065,3.6708088235293985,-0.6420814479638022,0.193212669683259,0.038325113122169796,-1.1250474383301707,-0.7011385199240987,-2.7684042694496895,0.5289622173185442,0.5463619363338859,-0.017399719015341653,0.42000000000000004,0.65,-0.22999999999999998,0.4568421052631579,0.30298387096774193,0.15385823429541595,0.0,0.5784126984126984,1.0,0.0,0.5423839973766191,0.5253623188405797,0.01702167853603942
48251408_15_1752660241,20250002,2025-07-16 17:00:00,0,0.05882352941176472,0.3532058823529418,-518.2941176470631,0.11764705882352944,-0.20588235294117663,-0.08823529411764708,0,-0.8705882352941177,-0.20000000000000018,-0.34547647058823827,-0.14060721062618686,0.5000948766603424,9.347994876660366,-0.823529411764707,-0.23235294117647065,3.6708088235293985,-0.6420814479638022,0.193212669683259,0.038325113122169796,-1.1250474383301707,-0.7011385199240987,-2.7684042694496895,0.5577261232059993,0.4701711096984459,0.08755501350755346,0.4,0.6666666666666667,-0.2666666666666667,0.6516666666666666,0.4945798319327731,0.1570868347338935,0.25,0.6033968253968254,1.0,0.0,0.5888585099111415,0.43403361344537816,0.15482489646576336
48251408_14_1752658570,20250002,2025-07-16 17:00:00,1,0.05882352941176472,0.3532058823529418,-518.2941176470631,0.11764705882352944,-0.20588235294117663,-0.08823529411764708,0,-0.8705882352941177,-0.20000000000000018,-0.34547647058823827,-0.14060721062618686,0.5000948766603424,9.347994876660366,-0.823529411764707,-0.23235294117647065,3.6708088235293985,-0.6420814479638022,0.193212669683259,0.038325113122169796,-1.1250474383301707,-0.7011385199240987,-2.7684042694496895,0.5433444226879341,0.5486368651428892,-0.005292442454955082,0.31666666666666665,0.6833333333333333,-0.3666666666666667,0.7233333333333334,0.4722685185185185,0.2510648148148149,0.4,0.5437142857142857,1.0,0.0,0.536515707874337,0.5627510040160643,-0.02623529614172726
48251408_13_1752656399,20250002,2025-07-16 17:00:00,1,0.05882352941176472,0.3532058823529418,-518.2941176470631,0.11764705882352944,-0.20588235294117663,-0.08823529411764708,0,-0.8705882352941177,-0.20000000000000018,-0.34547647058823827,-0.14060721062618686,0.5000948766603424,9.347994876660366,-0.823529411764707,-0.23235294117647065,3.6708088235293985,-0.6420814479638022,0.193212669683259,0.038325113122169796,-1.1250474383301707,-0.7011385199240987,-2.7684042694496895,0.4772279032094765,0.5352481089239,-0.058020205714423456,0.5733333333333333,0.4904761904761905,0.08285714285714274,0.4858813700918964,0.5178571428571429,-0.03197577276524649,0.0,0.5422857142857143,1.0,0.0,0.43403361344537816,0.5344827586206897,-0.10044914517531156
